User_ID,Country,Age,Gender,Occupation,Education_Level,Income_USD,Daily_Usage_Hours,Phone_Checks_Per_Day,Time_on_Social_Media,Time_on_Gaming,Streaming_Usage_Hours,Messaging_Usage_Hours,Work_Related_Usage_Hours,Sleep_Hours,Exercise_Hours,Mental_Health_Score,Depression_Level,Anxiety_Level,Stress_Level,Relationship_Status,Has_Children,Urban_or_Rural,Time_Spent_With_Family_Hours,Online_Shopping_Hours,Internet_Connection_Type,Primary_Device_Brand,Has_Screen_Time_Management_App,Addiction_Level,Monthly_Data_Usage_GB,Has_Night_Mode_On,Age_First_Phone,Push_Notifications_Per_Day,Tech_Savviness_Score,source_dataset
10102,Japan,47,Other,Unemployed,,31784.28,4.02,106,1.91,1.74,1.38,1.88,0.65,7.34,0.9,75.96,7.6,1.4,23.79,Single,No,Rural,0.73,1.14,WiFi,Huawei,No,2.5,23.66,Yes,19,69,32.8,global_mobile
10103,Brazil,52,Male,Artist,Master's,43330.67,9.93,97,3.25,0.92,3.18,1.74,2.25,7.93,1.15,50.73,6.4,0.1,53.7,Single,No,Urban,1.65,0.51,WiFi,Xiaomi,Yes,2.5,36.03,Yes,12,137,38.23,global_mobile
10104,UK,46,Female,Doctor,High School,19597.85,3.4,101,3.38,2.17,1.21,1.37,1.37,5.11,1.12,53.55,1.1,2.3,20.23,In Relationship,Yes,Urban,1.02,0.48,5G,Xiaomi,No,9.5,10.09,No,20,96,48.08,global_mobile
10105,Nigeria,30,Other,Unemployed,,51452.01,6.64,102,3.78,0.92,1.65,1.59,2.62,6.44,0.64,69.32,9.6,2.5,26.99,In Relationship,Yes,Rural,0.65,0.0,4G,Samsung,No,2.5,29.19,No,12,159,75.97,global_mobile
10106,India,67,Other,Teacher,High School,31561.0,2.32,38,0.92,1.85,3.54,1.47,1.04,5.7,1.4,56.09,8.6,9.9,72.57,Married,No,Urban,0.98,0.68,4G,Xiaomi,Yes,5.5,18.73,No,10,81,52.88,global_mobile
10107,Germany,22,Other,Artist,PhD,31211.77,5.51,1,2.22,1.16,1.56,0.64,3.46,6.65,0.98,57.3,0.9,6.5,35.96,In Relationship,No,Urban,2.73,0.12,WiFi,Xiaomi,No,7.5,10.7,No,16,114,56.04,global_mobile
10108,India,25,Male,Engineer,,33764.87,7.53,66,1.04,2.06,1.68,1.67,4.12,7.74,0.57,65.38,6.8,2.3,91.08,Divorced,No,Urban,3.61,0.01,5G,Apple,No,9.5,40.48,No,18,87,93.27,global_mobile
10109,Mexico,31,Other,Artist,PhD,40698.17,5.37,47,2.36,1.12,3.24,1.35,1.32,8.74,1.49,57.79,8.7,9.3,68.94,Married,Yes,Rural,1.37,0.65,3G,Other,Yes,2.5,29.96,Yes,13,76,87.66,global_mobile
10110,Russia,42,Other,Teacher,Master's,38171.95,5.25,66,2.52,0.0,1.2,1.77,2.08,4.29,0.65,25.76,0.9,2.2,95.88,Married,No,Urban,0.6,1.43,4G,Xiaomi,No,7.5,22.11,No,8,139,54.51,global_mobile
10111,China,23,Female,Artist,High School,25240.61,1.29,99,0.36,1.92,1.45,1.77,0.98,7.15,0.35,71.77,3.8,3.9,70.23,Single,No,Rural,1.19,0.7,5G,Other,Yes,2.5,21.07,Yes,16,57,72.69,global_mobile
10112,Japan,54,Male,Engineer,,7000.46,3.56,114,1.87,1.68,1.56,1.57,2.24,6.11,1.02,32.09,7.9,6.0,76.5,Divorced,No,Urban,0.95,0.41,4G,OnePlus,No,7.5,30.0,No,20,116,8.74,global_mobile
10113,UK,27,Other,Teacher,,31369.91,5.3,97,1.59,3.11,0.62,1.33,0.86,6.76,0.35,33.45,1.3,1.6,97.11,Married,No,Urban,1.72,0.73,WiFi,Xiaomi,No,7.5,24.62,No,17,117,29.18,global_mobile
10114,Nigeria,29,Male,Student,,202.0,6.05,125,1.4,2.3,3.01,0.71,1.2,4.52,1.83,75.48,1.2,3.6,5.37,In Relationship,No,Rural,1.71,0.31,3G,Apple,Yes,9.5,37.08,Yes,15,133,1.72,global_mobile
10115,Nigeria,56,Male,Artist,PhD,16006.75,5.33,26,3.0,1.67,2.44,1.84,1.52,6.66,0.84,27.97,8.1,9.3,33.94,Divorced,Yes,Rural,1.48,1.4,3G,Apple,No,9.5,17.81,Yes,19,84,48.26,global_mobile
10116,Nigeria,18,Female,Engineer,Bachelor's,35403.59,6.39,68,2.0,2.3,1.42,1.08,0.42,6.67,0.77,89.8,5.2,1.8,95.48,In Relationship,Yes,Urban,1.07,0.77,WiFi,Apple,No,2.5,15.68,Yes,13,100,81.47,global_mobile
10117,USA,21,Female,Unemployed,,771.79,6.67,115,1.7,1.44,1.31,1.36,2.09,6.63,0.62,29.21,8.0,6.1,76.13,Divorced,No,Urban,2.18,0.68,3G,Apple,No,9.5,29.5,Yes,16,127,87.6,global_mobile
10118,USA,66,Other,Teacher,Master's,13300.09,2.36,96,2.53,1.86,0.35,1.58,1.64,6.77,0.67,81.16,4.6,8.8,32.06,In Relationship,No,Rural,0.17,0.75,5G,OnePlus,Yes,9.5,17.67,No,8,94,70.73,global_mobile
10119,USA,59,Other,Engineer,Master's,32539.33,7.8,87,2.7,1.42,0.95,2.13,3.35,6.02,1.1,48.49,8.7,3.8,1.82,Married,Yes,Rural,1.45,0.63,3G,Huawei,Yes,2.5,35.16,No,11,78,51.06,global_mobile
10120,Nigeria,54,Male,Manager,Master's,24007.19,8.75,91,2.38,0.0,1.11,1.31,2.78,4.59,0.29,15.1,6.4,9.1,93.06,Divorced,Yes,Urban,0.41,0.71,WiFi,Huawei,Yes,9.5,21.0,Yes,16,83,1.29,global_mobile
10121,UK,40,Female,Manager,,51228.31,6.72,85,2.11,2.68,2.38,1.21,1.97,6.55,0.34,54.54,0.5,9.8,72.87,In Relationship,No,Urban,0.0,1.55,3G,Other,Yes,7.5,12.82,Yes,15,65,14.3,global_mobile
10122,Nigeria,15,Other,Salesperson,High School,34271.01,6.52,65,2.71,1.04,0.39,1.55,0.48,6.76,1.16,95.81,4.8,3.9,32.69,In Relationship,Yes,Rural,2.17,1.51,WiFi,Samsung,No,7.5,15.26,No,19,74,8.92,global_mobile
10123,USA,58,Other,Salesperson,High School,6129.85,5.22,73,2.95,2.26,3.53,1.36,2.1,6.38,1.03,27.49,5.2,9.2,64.11,Divorced,Yes,Rural,1.92,0.79,5G,Apple,No,5.5,16.75,Yes,20,49,72.98,global_mobile
10124,USA,29,Female,Teacher,,28261.03,9.34,122,2.48,1.95,3.96,0.61,1.63,7.48,1.17,89.99,7.0,4.6,93.37,Married,Yes,Rural,0.31,0.0,5G,Apple,Yes,2.5,31.25,Yes,15,124,64.38,global_mobile
10125,Japan,50,Female,Student,Bachelor's,27796.22,2.66,99,2.21,1.48,3.08,0.78,1.12,7.17,1.16,31.21,8.1,8.4,82.27,In Relationship,No,Urban,0.61,0.0,4G,OnePlus,No,7.5,25.06,No,8,113,2.33,global_mobile
10126,Nigeria,68,Female,Artist,,11299.18,6.63,80,2.18,1.53,1.66,1.47,1.86,6.92,0.9,97.82,3.5,5.2,47.92,Single,No,Urban,1.47,0.0,WiFi,Huawei,No,5.5,14.48,No,11,106,32.73,global_mobile
10127,Mexico,41,Other,Doctor,PhD,42775.84,6.32,131,1.73,1.17,0.03,1.4,3.56,6.67,1.64,37.41,2.4,6.8,88.43,Single,Yes,Rural,1.91,0.68,5G,OnePlus,Yes,7.5,44.36,Yes,18,105,47.13,global_mobile
10128,Nigeria,24,Other,Unemployed,PhD,9977.65,3.94,68,2.47,0.0,1.98,1.32,1.2,8.18,0.5,84.04,10.0,5.3,15.3,Divorced,Yes,Urban,1.73,0.0,WiFi,Apple,No,5.5,44.17,No,8,61,74.83,global_mobile
10129,Brazil,16,Female,Teacher,PhD,17617.74,4.41,68,2.26,0.33,1.89,2.11,0.99,5.87,0.33,6.99,1.3,1.2,4.51,In Relationship,No,Urban,0.5,1.98,4G,Apple,Yes,9.5,14.95,Yes,16,99,72.96,global_mobile
10130,USA,21,Female,Unemployed,PhD,23748.29,1.76,79,3.89,1.46,1.11,1.63,2.62,5.3,0.21,70.44,4.5,2.6,24.76,Single,Yes,Urban,0.9,1.08,WiFi,Other,Yes,2.5,39.99,No,11,149,55.98,global_mobile
10131,Japan,33,Male,Unemployed,PhD,22339.09,8.12,98,1.54,0.75,2.57,0.93,3.18,6.29,0.84,62.71,4.7,4.4,65.42,Single,Yes,Rural,3.37,0.29,WiFi,Huawei,Yes,7.5,5.72,Yes,18,79,76.61,global_mobile
10132,Mexico,16,Male,Doctor,High School,32132.87,6.48,51,2.74,0.0,2.43,1.27,2.36,4.54,0.77,25.31,7.8,9.4,22.32,In Relationship,Yes,Rural,1.37,0.0,4G,Apple,Yes,7.5,9.94,Yes,9,140,52.67,global_mobile
10133,UK,36,Male,Engineer,Master's,18520.43,7.64,132,1.36,1.28,0.77,1.81,1.42,5.33,1.25,62.06,1.5,9.9,76.29,Single,Yes,Urban,0.44,0.71,5G,Samsung,No,5.5,35.39,No,15,92,17.71,global_mobile
10134,Brazil,66,Other,Unemployed,PhD,42976.32,7.15,72,0.0,1.43,2.94,1.03,0.07,6.23,1.03,29.44,4.3,9.0,14.26,In Relationship,No,Rural,0.21,0.34,3G,Apple,No,2.5,21.26,Yes,20,87,24.78,global_mobile
10135,UK,31,Female,Engineer,Master's,31112.59,5.73,44,0.17,2.59,1.8,2.0,1.96,6.98,0.65,89.82,2.8,8.9,39.39,Married,No,Urban,1.34,0.61,WiFi,Samsung,Yes,7.5,28.21,No,20,145,80.14,global_mobile
10136,Mexico,58,Male,Engineer,,13616.71,4.97,82,1.59,0.59,2.32,1.42,1.6,6.87,0.5,80.87,3.2,6.8,36.14,Single,Yes,Urban,0.79,1.7,4G,Apple,Yes,9.5,22.02,Yes,13,165,18.89,global_mobile
10137,China,56,Male,Manager,PhD,51876.07,6.16,105,0.0,1.8,0.63,1.54,0.9,7.37,1.22,56.55,4.0,0.9,9.73,Married,No,Rural,2.63,0.53,3G,Samsung,No,9.5,17.04,No,12,104,42.33,global_mobile
10138,India,39,Other,Artist,Bachelor's,27344.71,10.01,62,2.66,1.55,1.52,2.25,0.68,8.02,0.97,99.1,3.3,1.0,72.53,Married,Yes,Urban,0.07,1.51,WiFi,Other,No,9.5,38.26,Yes,16,97,54.48,global_mobile
10139,Mexico,14,Female,Salesperson,High School,37368.01,5.74,96,2.08,2.2,0.69,0.96,2.1,8.81,0.64,73.99,4.5,2.3,30.42,Divorced,Yes,Rural,0.72,0.91,WiFi,Huawei,No,7.5,14.6,Yes,10,113,8.42,global_mobile
10140,UK,43,Female,Teacher,High School,39142.11,8.71,36,0.14,2.33,0.97,0.88,1.83,7.13,0.78,33.72,6.8,1.2,96.29,Divorced,No,Rural,1.69,1.44,5G,Huawei,Yes,5.5,3.74,No,16,130,1.38,global_mobile
10141,India,13,Male,Artist,High School,36994.04,4.61,88,2.42,1.7,2.99,1.85,2.12,5.38,1.08,77.76,7.6,2.3,41.86,Divorced,No,Urban,2.6,0.79,WiFi,Apple,Yes,2.5,23.81,Yes,17,65,73.91,global_mobile
10142,Germany,54,Other,Doctor,,14950.0,5.24,91,0.86,1.69,2.48,2.08,2.89,7.6,1.51,31.03,8.9,2.8,62.76,Single,Yes,Urban,3.04,0.16,5G,Xiaomi,Yes,2.5,25.2,No,18,127,86.27,global_mobile
10143,USA,24,Female,Salesperson,PhD,15987.94,6.52,82,3.89,0.93,1.02,1.43,1.55,5.5,0.0,45.68,8.8,0.9,68.17,Single,Yes,Urban,2.46,1.64,WiFi,Samsung,No,9.5,14.05,Yes,17,136,2.17,global_mobile
10144,USA,21,Other,Doctor,Master's,35265.1,5.31,92,1.68,2.78,1.37,1.31,2.44,6.04,0.63,86.26,7.5,1.2,82.02,Divorced,No,Urban,0.26,0.15,4G,Huawei,No,7.5,30.13,Yes,8,56,92.27,global_mobile
10145,Japan,40,Female,Artist,Bachelor's,0.0,8.75,91,0.95,0.9,1.9,1.93,3.35,6.16,0.08,73.5,3.6,9.3,93.65,Married,No,Urban,1.91,1.05,WiFi,Samsung,Yes,2.5,11.83,No,17,68,82.59,global_mobile
10146,India,53,Male,Manager,,48162.19,9.05,42,1.68,1.89,0.0,2.44,2.16,6.39,1.8,71.2,9.5,3.7,6.67,Married,No,Urban,0.39,0.04,5G,Apple,Yes,2.5,15.37,No,18,71,2.6,global_mobile
10147,Russia,17,Male,Engineer,Bachelor's,48724.89,8.52,64,0.76,2.4,1.97,0.39,1.61,6.92,1.11,82.83,8.6,3.4,53.37,Single,Yes,Rural,0.24,0.76,3G,Other,Yes,9.5,27.44,No,17,132,76.42,global_mobile
10148,Nigeria,17,Male,Doctor,Master's,504.0,7.11,7,2.2,1.16,3.57,1.97,1.82,5.81,1.69,95.15,6.4,6.8,43.98,Divorced,No,Rural,1.01,0.59,5G,Xiaomi,No,2.5,24.45,Yes,18,131,18.0,global_mobile
10149,Japan,14,Female,Teacher,High School,2541.71,7.13,24,2.27,1.65,0.33,1.08,1.99,7.04,0.63,77.79,9.5,9.8,47.75,Divorced,Yes,Rural,1.67,0.07,4G,Apple,Yes,7.5,7.49,Yes,18,146,44.62,global_mobile
10150,Brazil,49,Male,Artist,Master's,30873.55,4.93,49,2.35,0.57,2.32,2.0,1.3,6.92,0.89,57.23,2.9,7.4,61.37,Single,Yes,Urban,1.46,0.63,3G,OnePlus,Yes,2.5,41.33,No,14,144,68.42,global_mobile
10151,Germany,60,Other,Student,PhD,11935.63,9.66,71,1.47,2.69,0.83,1.66,1.1,5.67,0.47,24.37,3.8,5.5,4.35,In Relationship,No,Urban,1.67,0.0,4G,Samsung,No,2.5,12.82,No,20,91,14.07,global_mobile
10152,India,57,Male,Salesperson,PhD,28173.3,3.81,78,1.63,0.8,1.64,1.57,3.38,6.7,0.98,16.96,7.9,7.4,30.15,Single,No,Urban,0.76,1.17,3G,Huawei,Yes,7.5,11.27,Yes,16,88,27.39,global_mobile
10153,Japan,67,Male,Teacher,,19166.46,2.19,68,1.29,4.08,1.11,1.32,3.16,5.24,1.34,53.63,8.8,5.4,20.58,Married,No,Rural,2.6,0.51,3G,Samsung,No,9.5,29.73,Yes,13,100,16.96,global_mobile
10154,Nigeria,68,Female,Manager,PhD,37625.43,6.29,128,4.17,1.26,2.12,1.86,2.73,6.79,0.66,61.13,6.6,9.8,69.23,Single,No,Rural,0.97,1.12,4G,Samsung,Yes,2.5,23.76,Yes,16,67,72.34,global_mobile
10155,Russia,43,Female,Doctor,Master's,56748.47,2.68,75,1.47,2.96,1.95,1.36,2.72,5.75,1.17,80.2,0.6,3.2,18.5,Divorced,Yes,Rural,0.68,1.12,5G,Apple,No,5.5,32.2,Yes,20,117,83.85,global_mobile
10156,India,19,Female,Engineer,PhD,24577.64,4.81,121,0.67,0.0,2.78,1.96,1.46,5.73,2.35,48.57,5.3,1.4,50.53,Single,No,Urban,1.87,1.06,WiFi,Other,Yes,7.5,8.17,Yes,9,82,63.79,global_mobile
10157,Japan,37,Female,Salesperson,Master's,22624.94,4.32,122,1.34,0.0,3.09,1.64,2.23,6.97,0.94,31.57,7.4,0.6,45.61,Divorced,No,Urban,2.4,0.4,WiFi,Samsung,Yes,7.5,23.44,Yes,12,198,21.34,global_mobile
10158,Mexico,22,Female,Doctor,Master's,18971.2,9.1,66,1.74,1.56,1.29,2.16,3.74,6.35,0.25,20.61,1.4,7.8,70.29,Divorced,No,Urban,2.7,1.51,5G,Samsung,No,2.5,29.05,Yes,8,110,45.82,global_mobile
10159,Nigeria,58,Other,Unemployed,Master's,46439.59,8.68,90,2.97,2.43,1.14,1.59,2.36,7.72,1.17,64.34,9.7,3.2,30.87,Divorced,Yes,Urban,2.88,1.23,3G,Huawei,No,7.5,19.68,Yes,20,132,97.65,global_mobile
10160,Nigeria,36,Male,Artist,Master's,16102.23,7.26,69,1.49,0.79,3.61,1.08,0.43,5.81,0.9,30.24,0.3,8.6,71.44,Divorced,No,Rural,0.41,0.0,5G,Huawei,No,5.5,5.4,No,17,94,25.37,global_mobile
10161,Germany,67,Female,Teacher,High School,23786.33,6.35,57,0.97,1.72,1.15,1.2,0.97,6.96,0.81,51.01,5.8,1.4,43.93,Divorced,Yes,Urban,2.38,1.2,3G,Other,Yes,7.5,20.76,Yes,11,48,94.19,global_mobile
10162,Nigeria,41,Female,Student,Bachelor's,53180.9,6.7,74,2.34,0.66,2.79,1.06,1.43,6.17,1.39,41.19,4.3,4.1,80.63,Married,No,Urban,0.32,0.48,3G,Samsung,Yes,5.5,35.09,No,19,79,43.78,global_mobile
10163,Japan,60,Male,Student,PhD,27263.51,5.11,106,2.47,0.0,2.6,1.81,2.19,7.37,1.31,87.4,2.0,5.1,23.53,Single,Yes,Urban,0.37,0.48,WiFi,Samsung,No,2.5,23.45,No,18,128,65.1,global_mobile
10164,USA,69,Female,Artist,High School,31537.71,7.57,102,1.01,1.85,4.17,2.08,2.65,5.52,1.01,21.04,7.9,8.3,68.94,Divorced,Yes,Rural,1.04,1.28,5G,Other,Yes,2.5,3.4,Yes,20,181,35.44,global_mobile
10165,Mexico,62,Male,Salesperson,,41561.46,6.88,121,1.35,0.38,2.12,1.35,2.29,6.84,1.1,41.5,5.8,9.0,89.32,Married,No,Urban,0.28,0.86,5G,OnePlus,Yes,7.5,19.57,Yes,9,52,59.34,global_mobile
10166,UK,26,Male,Engineer,Bachelor's,41267.43,5.87,100,1.57,1.15,3.85,2.39,1.2,6.62,1.01,20.37,9.3,5.5,24.83,Married,Yes,Rural,1.19,1.12,3G,Xiaomi,Yes,2.5,24.1,No,18,73,78.46,global_mobile
10167,UK,12,Female,Teacher,PhD,40804.4,8.75,74,3.07,0.39,1.41,2.07,3.87,5.56,0.93,52.51,2.9,2.6,72.82,Divorced,Yes,Rural,0.06,0.39,WiFi,OnePlus,No,5.5,31.67,No,10,98,57.47,global_mobile
10168,UK,22,Female,Teacher,Bachelor's,20045.99,5.28,80,3.21,0.0,0.82,1.01,1.14,6.31,1.58,34.49,1.6,8.6,35.64,Married,No,Rural,0.96,0.22,5G,Apple,No,5.5,20.03,No,9,146,73.69,global_mobile
10169,Nigeria,39,Female,Doctor,PhD,47662.15,7.19,50,2.84,2.79,2.39,1.09,1.63,5.95,0.71,39.92,7.6,2.0,17.66,Single,Yes,Urban,0.91,1.01,4G,Other,Yes,9.5,15.26,No,9,129,29.27,global_mobile
10170,India,28,Other,Doctor,PhD,32532.36,6.29,87,3.38,1.33,1.58,1.11,1.93,7.32,0.21,83.06,3.5,7.5,41.81,Divorced,No,Rural,0.97,1.45,5G,Huawei,No,5.5,13.04,No,12,135,80.08,global_mobile
10171,Russia,31,Other,Salesperson,Master's,25349.61,6.91,145,1.2,0.0,3.13,1.06,1.39,7.4,0.0,96.93,3.5,6.5,68.07,Divorced,No,Rural,0.23,0.63,5G,OnePlus,No,7.5,18.67,No,8,112,25.86,global_mobile
10172,Japan,46,Other,Salesperson,Bachelor's,9713.13,5.27,79,0.73,2.65,2.66,1.48,0.36,6.08,0.25,0.27,6.8,5.6,43.79,Single,No,Urban,1.26,1.24,3G,OnePlus,No,9.5,27.91,Yes,19,104,70.21,global_mobile
10173,Germany,49,Male,Artist,,28794.37,8.15,108,2.47,0.37,2.31,0.83,3.43,5.5,1.44,17.03,1.4,5.6,8.35,Married,No,Rural,1.07,0.56,WiFi,Apple,No,2.5,24.1,Yes,10,114,51.06,global_mobile
10174,Nigeria,67,Female,Unemployed,,60613.27,7.95,32,0.16,2.54,2.58,1.8,2.59,5.55,0.7,83.46,4.0,7.3,61.95,Married,Yes,Urban,1.69,0.85,WiFi,Huawei,No,7.5,29.01,Yes,17,107,9.68,global_mobile
10175,Japan,68,Other,Manager,,44317.32,8.07,74,1.82,1.46,0.78,1.56,1.11,7.02,1.09,75.84,6.4,7.2,34.09,In Relationship,Yes,Rural,1.39,0.31,4G,OnePlus,Yes,9.5,23.82,Yes,16,112,78.73,global_mobile
10176,Brazil,24,Other,Doctor,PhD,32378.75,5.77,59,2.55,1.97,0.69,1.6,1.47,5.88,0.89,12.71,0.7,3.3,39.24,In Relationship,Yes,Urban,2.64,1.02,4G,Samsung,Yes,7.5,19.39,No,16,103,48.68,global_mobile
10177,Mexico,59,Male,Manager,Bachelor's,65094.79,7.95,80,2.83,2.21,1.45,0.7,2.65,4.78,0.58,67.25,9.8,8.0,41.69,Divorced,Yes,Urban,1.68,1.08,3G,Samsung,Yes,7.5,26.22,No,20,91,49.17,global_mobile
10178,Japan,47,Other,Student,High School,14472.89,6.79,72,1.79,0.54,3.01,1.21,2.11,7.68,0.72,56.06,2.6,2.6,39.59,Single,Yes,Urban,1.99,0.58,WiFi,Huawei,No,2.5,37.56,No,13,70,70.57,global_mobile
10179,Mexico,42,Other,Doctor,Master's,20745.53,9.66,92,1.92,1.64,2.08,1.45,2.36,7.18,0.83,22.51,8.0,2.3,90.0,Married,Yes,Urban,0.7,0.25,3G,OnePlus,No,2.5,26.1,Yes,16,87,65.3,global_mobile
10180,China,68,Male,Teacher,High School,28987.98,5.61,48,0.72,1.73,3.58,1.43,1.24,5.6,0.75,87.1,6.3,0.5,10.21,Single,Yes,Urban,0.85,0.32,WiFi,Samsung,Yes,9.5,39.78,No,18,64,92.25,global_mobile
10181,Nigeria,21,Other,Artist,Master's,58955.14,5.78,95,1.67,1.97,1.73,1.39,3.28,7.39,1.67,32.86,6.2,0.8,36.31,In Relationship,No,Rural,1.23,0.84,WiFi,OnePlus,No,5.5,32.05,No,14,76,48.15,global_mobile
10182,Nigeria,51,Other,Teacher,,21654.28,5.6,40,0.16,2.71,1.71,1.19,2.19,6.17,0.41,77.28,1.6,5.6,19.16,Married,No,Urban,2.07,1.06,4G,Samsung,Yes,7.5,30.9,No,20,63,29.24,global_mobile
10183,Japan,17,Other,Salesperson,High School,36932.58,7.0,85,4.63,1.64,0.93,1.2,1.42,4.53,1.03,0.02,3.2,3.3,38.01,Married,No,Urban,0.68,1.22,3G,Samsung,No,2.5,14.68,No,15,84,36.58,global_mobile
10184,Germany,42,Other,Salesperson,Master's,41118.62,5.43,70,2.24,3.53,2.3,2.21,4.26,5.91,0.75,16.95,9.0,4.3,29.11,Single,No,Urban,1.52,0.87,4G,Apple,No,9.5,20.72,Yes,15,89,27.94,global_mobile
10185,Germany,65,Other,Unemployed,High School,43628.04,11.68,96,2.09,1.78,1.26,1.84,0.63,6.97,1.24,97.94,3.2,9.0,51.38,Married,Yes,Urban,1.85,1.5,WiFi,OnePlus,Yes,9.5,37.99,Yes,9,94,78.35,global_mobile
10186,India,34,Female,Student,PhD,22988.56,9.1,73,0.96,1.06,0.98,1.64,0.19,7.43,0.29,87.17,5.6,8.7,28.24,In Relationship,No,Rural,2.1,1.16,5G,OnePlus,Yes,9.5,35.37,No,16,90,57.28,global_mobile
10187,Russia,40,Male,Engineer,Master's,32864.65,5.94,104,2.16,3.04,1.22,2.31,2.2,7.14,0.66,78.21,5.0,5.2,66.5,Single,Yes,Urban,0.0,0.92,5G,Huawei,No,9.5,32.19,Yes,19,76,63.91,global_mobile
10188,Germany,54,Male,Artist,Master's,59793.68,8.54,101,1.06,1.12,2.58,1.24,2.65,7.78,1.67,18.95,4.1,4.3,94.96,Divorced,Yes,Rural,1.43,1.51,3G,OnePlus,Yes,9.5,24.61,No,11,104,11.82,global_mobile
10189,India,63,Other,Student,Master's,27046.3,5.41,85,2.05,1.03,1.72,0.71,2.92,6.31,0.0,39.32,5.1,5.9,21.71,In Relationship,Yes,Urban,0.61,0.37,WiFi,Xiaomi,No,5.5,34.77,Yes,13,83,70.11,global_mobile
10190,China,68,Other,Manager,,18550.01,6.76,79,0.42,1.74,2.14,1.4,0.44,7.44,1.01,7.13,9.1,0.8,17.43,Married,No,Rural,1.66,0.62,4G,Apple,Yes,9.5,21.51,No,17,98,5.82,global_mobile
10191,Russia,63,Female,Artist,PhD,39737.63,7.68,67,2.93,1.82,3.15,1.83,1.81,6.64,0.81,38.72,0.6,0.8,90.31,Single,No,Rural,1.75,1.15,4G,OnePlus,Yes,5.5,25.83,No,18,87,7.81,global_mobile
10192,China,56,Female,Salesperson,Bachelor's,47587.97,5.82,65,0.5,1.2,2.02,2.05,1.89,5.73,2.56,75.12,0.4,7.1,52.03,Divorced,No,Urban,0.88,0.51,WiFi,OnePlus,No,5.5,33.44,Yes,20,96,10.04,global_mobile
10193,Germany,26,Other,Manager,Master's,11803.61,3.57,85,0.16,0.01,3.98,1.69,2.88,7.13,1.1,47.43,4.5,9.6,49.75,In Relationship,Yes,Urban,2.1,1.21,WiFi,Xiaomi,Yes,9.5,21.53,Yes,11,42,60.74,global_mobile
10194,Mexico,69,Male,Engineer,High School,26439.3,7.68,68,2.46,2.8,2.07,2.16,2.96,6.07,0.84,2.28,2.3,9.8,21.72,Married,Yes,Urban,1.71,1.45,4G,Xiaomi,No,2.5,16.93,No,13,136,15.95,global_mobile
10195,Mexico,13,Male,Doctor,Master's,47456.49,4.32,93,1.43,1.84,2.11,1.57,1.53,6.93,0.31,32.28,1.9,3.2,85.02,Divorced,No,Rural,1.39,0.7,5G,Other,No,9.5,22.76,Yes,14,116,26.66,global_mobile
10196,Japan,37,Other,Student,PhD,24191.28,6.25,69,4.28,0.45,1.63,1.55,0.9,5.64,0.28,37.11,1.5,0.4,73.23,Married,Yes,Rural,1.68,0.64,5G,Samsung,Yes,2.5,28.65,Yes,16,114,52.65,global_mobile
10197,Germany,68,Other,Artist,,34663.81,5.56,66,0.88,1.95,3.32,1.05,0.66,4.68,0.85,74.39,10.0,6.3,92.03,Divorced,Yes,Urban,1.23,0.48,3G,Other,No,7.5,21.32,Yes,13,183,69.23,global_mobile
10198,Nigeria,60,Female,Salesperson,Master's,22230.08,6.87,128,0.79,1.02,2.63,0.96,2.34,7.2,0.84,10.07,1.0,0.7,36.15,Divorced,Yes,Urban,3.52,0.74,3G,Xiaomi,Yes,9.5,26.72,Yes,19,89,6.19,global_mobile
10199,Brazil,65,Female,Artist,Master's,34885.05,7.89,75,0.0,2.32,2.53,1.64,2.59,6.94,0.8,39.63,6.3,6.1,76.7,Married,Yes,Urban,0.0,1.66,4G,OnePlus,Yes,9.5,25.29,No,13,54,55.8,global_mobile
10200,India,28,Other,Manager,High School,37536.79,10.77,85,1.22,0.29,2.54,1.46,1.78,4.67,1.02,1.11,0.1,6.4,66.3,Single,Yes,Rural,0.27,1.3,WiFi,Other,Yes,7.5,44.84,No,12,39,13.41,global_mobile
10201,China,65,Male,Artist,High School,33653.78,4.54,85,3.04,0.5,0.33,1.19,2.53,7.77,1.73,23.38,3.9,3.4,15.5,In Relationship,Yes,Urban,1.86,0.28,3G,OnePlus,No,5.5,29.78,No,18,70,80.19,global_mobile
10202,UK,26,Male,Artist,,13672.22,8.19,39,1.15,1.97,2.17,2.43,1.26,6.95,0.61,95.78,0.2,8.8,81.58,Single,Yes,Urban,1.1,0.63,WiFi,Other,Yes,7.5,33.76,Yes,12,119,87.39,global_mobile
10203,China,42,Female,Student,,24533.96,7.16,80,1.42,2.02,1.39,1.31,0.45,6.53,1.66,36.8,6.5,5.2,3.31,In Relationship,Yes,Rural,2.29,0.76,5G,Apple,Yes,7.5,27.24,Yes,17,103,51.97,global_mobile
10204,India,46,Other,Teacher,Master's,37563.6,5.1,71,0.38,1.98,1.59,2.06,1.25,7.25,0.55,53.61,6.4,9.0,99.28,Married,No,Urban,1.63,0.97,4G,Samsung,Yes,7.5,24.52,Yes,12,68,64.76,global_mobile
10205,China,17,Other,Salesperson,Master's,42515.27,5.28,99,1.96,1.05,0.0,1.4,2.01,6.06,1.73,29.23,9.2,4.1,51.56,Divorced,Yes,Urban,2.01,0.29,3G,Samsung,Yes,7.5,35.97,Yes,8,179,18.31,global_mobile
